0:0:0:0:0:0:0:1 	- 	[2016-10-26 14:54:07.733] 	"GET /console/js/routes HTTP/1.1" 	200 	- 	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36" 	27ms
0:0:0:0:0:0:0:1 	- 	[2016-10-26 14:54:07.765] 	"GET /console/css/fullcalendar.print.css HTTP/1.1" 	200 	1337 	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36" 	3ms
0:0:0:0:0:0:0:1 	- 	[2016-10-26 14:54:08.175] 	"GET /console/js/ace/theme-crimson_editor.js HTTP/1.1" 	200 	2812 	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36" 	2ms
0:0:0:0:0:0:0:1 	- 	[2016-10-26 14:54:08.178] 	"GET /console/js/ace/mode-javascript.js HTTP/1.1" 	200 	21285 	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36" 	2ms
0:0:0:0:0:0:0:1 	- 	[2016-10-26 14:54:08.185] 	"GET /console/js/ace/snippets/text.js HTTP/1.1" 	200 	131 	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36" 	2ms
0:0:0:0:0:0:0:1 	- 	[2016-10-26 14:54:08.203] 	"GET /console/js/ace/mode-json.js HTTP/1.1" 	200 	10772 	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36" 	2ms
0:0:0:0:0:0:0:1 	- 	[2016-10-26 14:54:08.356] 	"GET /console/img/sprite.png HTTP/1.1" 	200 	34229 	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36" 	2ms
0:0:0:0:0:0:0:1 	- 	[2016-10-26 14:54:08.376] 	"GET /console/img/chosen-sprite.png HTTP/1.1" 	200 	559 	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36" 	2ms
0:0:0:0:0:0:0:1 	- 	[2016-10-26 14:54:08.418] 	"GET /console/img/controls.png HTTP/1.1" 	200 	2033 	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36" 	2ms
0:0:0:0:0:0:0:1 	- 	[2016-10-26 14:54:08.418] 	"GET /console/img/border.png HTTP/1.1" 	200 	163 	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36" 	2ms
0:0:0:0:0:0:0:1 	- 	[2016-10-26 14:54:08.645] 	"GET /console/js/ace/worker-javascript.js HTTP/1.1" 	200 	140675 	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36" 	2ms
0:0:0:0:0:0:0:1 	- 	[2016-10-26 14:54:08.655] 	"GET /console/js/ace/snippets/javascript.js HTTP/1.1" 	200 	3642 	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36" 	2ms
0:0:0:0:0:0:0:1 	- 	[2016-10-26 14:54:08.660] 	"GET /console/js/ace/worker-json.js HTTP/1.1" 	200 	30950 	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36" 	1ms
0:0:0:0:0:0:0:1 	- 	[2016-10-26 14:54:08.972] 	"GET /console/favicon.ico HTTP/1.1" 	200 	9662 	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36" 	2ms
